caption,commentsCount,dimensionsHeight,dimensionsWidth,displayUrl,id,inputUrl,likesCount,ownerId,ownerUsername,shortCode,timestamp,type,url,location,jam_operasional,hashtags,transcript
"Sambal disini itu Gilaaaaa ‼️
Pas nyobain mimin pikir lauknya itu pedes normal aja kaya warteg biasanya, tapi pas nyampe ampun, sampe gak sanggup ngabisin, ini sih tanpa extra sambak juga udah pedas banget buat mimin ✨

Warung Bojonegoro 
📍 Jl. Pulau Flores 
🕐 09.30 - 22.00 
💰 tergantung lauk 

#wartegsamarinda #makanansmr #smrfoodies #makanansamarinda #kulinersamarinda #jajanansamarinda #jalanjalanmakanenaksamarinda",89,1920,1080,https://scontent-lga3-2.cdninstagram.com/v/t51.29350-15/441175960_897034318846473_214380932884290489_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QHX8oc2w0KTS4jeGXLgyhvBblwp3SZ4e4Y2DfUkkaW5nKXUzRnnbelGcezi6Sm6BOc&_nc_ohc=-rF750_ohYEQ7kNvwHDpRXD&_nc_gid=bkEfDMK52sncYNdYhbl2BA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfIkbaJT_zYDjFHhGaJxuSSOhPY1cuDoQQopxJ9xiZNi2A&oe=6830E3E3&_nc_sid=10d13b,3359017541765506465,https://www.instagram.com/jalanjalan.makanenak/,1572,2332659232,jalanjalan.makanenak,C6doKhLPSWh,2024-05-02T10:38:00.000Z,Video,https://www.instagram.com/p/C6doKhLPSWh/,Jl. Pulau Flores,09.30 - 22.00,"#wartegsamarinda, #makanansmr, #smrfoodies, #makanansamarinda, #kulinersamarinda, #jajanansamarinda, #jalanjalanmakanenaksamarinda"," Kayaknya belum sah buat pecinta pedas, kalau belum nyobain warung satu ini asli, disini itu pedasnya gila sekali, tapi lagi banget. Sebelumnya, kembali lagi ke Jalan Jalan, makan enak. Ya, kali ini aku mampir ke warung Bojonegor, lokasinya ada di Jalan Pulau Flores dari Jemot Hotel itu Belokanar aja. Warung ini tuh mengusung konsep prasmanan, jadi begitu datang tinggal ambil pering sendiri, ntar dihitung dari lauk yang kita ambil. Ada banyak sekali lauk disini, boleh dari ayam ricar ricat, tudai, kikil, ikan, cumi, hati, dan disini itu rata-rata masakannya dibuat pedas sekali, jadi udah nggak perlu tambahan sambal lagi. Tapi buat yang merasa kurang pedas, tenang, disini ada juga ekstra sambal yang bisa kalian ambil sepuasnya. Sayurannya juga banyak, terus buat yang nggak tahan pedas juga tersedia persi goreng kayak gini, ada ayam tepung, udang tepung, dan ikan goreng. Jujur, saking pedasnya ini aku sampai nggak sagup ngabisin. Pedasnya itu nggak cuma awet di mulut, tapi juga awet liprut, jadi panasnya kerasa sampai rumah. Ini Bil belajarku, langsung saja jadi sikat, selamat mencoba, dan sampai ketemu di video selanjutnya."
"Kenalin nih seblak dengan kuah kaldu iga dan prasmanan @seblak.teh.amel ‼️
Ada sekitar +-21 topping pilihan menjadikan seblak satu ini bisa jadi salah satu opsi makanan berkuah terbaik yang bisa kalian coba di samarinda, dibuat dengan bahan fresh dan harga yang terjangkau sekali ✨

@seblak.teh.amel 
📍 Jl. Siradj salman sebrang klinik utama rachmi 
🕐 16.00 - 23.00 
💰 tertera di video 

#makanansmr #makanansamarinda #kulinersamarinda #smrfoodies #jalanjalanmakanenaksamarinda #seblaksamarinda",2,1920,1080,https://instagram.fgla3-2.fna.fbcdn.net/v/t51.29350-15/440752272_822156789774388_1956356212583711030_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=instagram.fgla3-2.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QGUIQyOrK-S5FgYtnptDnVzATnTMXMMBBJd10P7EofkGQfW2YTmKlBc5UgGD2Gvb6kklDqQu9Eh0L9iqdIbsBsH&_nc_ohc=igRrOm7sWOAQ7kNvwGhVs0u&_nc_gid=zeKtcqLgaUq0QRSYA_X5cA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfKVv6dTrUCur0fR7WJLCGJJzB-j3FtFXS4Rkvqz__IhAA&oe=6830C71C&_nc_sid=10d13b,3355387767058971798,https://www.instagram.com/jalanjalan.makanenak/,294,2332659232,jalanjalan.makanenak,C6Qu2WDPbyW,2024-04-27T10:39:23.000Z,Video,https://www.instagram.com/p/C6Qu2WDPbyW/,Jl. Siradj salman sebrang klinik utama rachmi,16.00 - 23.00,"#makanansmr, #makanansamarinda, #kulinersamarinda, #smrfoodies, #jalanjalanmakanenaksamarinda, #seblaksamarinda"," DEMU SEBELAK BANDUNG YANG PUNYA KONCEP PERASMANAN BARU DENG PUAKAL DUIGA YANG BIKIN SPECIAL sebelumnya kembali lagi ke Jalan-Jalan MAKAN ENAP ya aku lagi ada di SEBELAK TEH AMEL, lokasinya ada di Jalan Sirat Salman pas di seberangnya Klinik Utama Rahmi atau di sampingnya Warungping disini menjual sebelak perasmanan dengan berbagai macam bisian seperti MISOCHIS BAKSO JIKUA DUMPLING dan sekitar 20 toping lainnya yang bisa kalian pilih mulai dari seribuan aja tapi kalau nggak mau ribet, kalian bisa langsung pilih aja yang pake Tanstar dari 10 ribuan aja yang bikin spesien dari sebelak ini adalah dibuat dari kuah Kaluiga setahabisa juga rekuestingkan kepedasan mulai dari sedang sampai pedas banget ini tuh tipe sebelak yang rasanya cukup strong dengan kuah yang gurih dan bahan yang sangat fresh menjadi kan salah satu opsi terbaik yang bisa kalian coba untuk sebelak di Samarinda ini di sarganya, silahkan di Sklinsuit langsung aja di sikat, selamat mencoba dan sampai ketemu di video"
"Warung Legend Sejak 2016 ‼️
@udahmakanbelum_ warung yang terkenal dengan bebek dan ayam rempahnya ini sekarang lagi ada menu baru ayam kukus yang enak, tipe ayam yang super lembut terus dicocol dengan sambalnya yang pedes bener2 kombinasi yang pas banget buat kalian coba ✨

@udahmakanbelum_ 
📍 Jl. Antasari pas disimpangan siradj salman 
🕐 24 Jam 
💰 tertera di video 

#makanansmr #makanansamarinda #kulinersamarinda #smrfoodies #jalanjalanmakanenaksamarinda",5,1920,1080,https://scontent-phx1-1.cdninstagram.com/v/t51.29350-15/441044187_401130422768862_8729101383533290035_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-phx1-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QFkl-XsKVHpRYWlUzlCYi1gGPuxIrtMjh85kZufe_Ozz9_uVp0j4pAS8p3_NFDfpt8&_nc_ohc=wImPmajaJgsQ7kNvwH5wGT1&_nc_gid=gcqDu5YJoxRihyakLQaoHg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfLkA8viZiO4CvYObfrdxdVo1_WoeQ7rTarBNP07K-sAgg&oe=6830D1A9&_nc_sid=10d13b,3356822685022642982,https://www.instagram.com/jalanjalan.makanenak/,106,2332659232,jalanjalan.makanenak,C6V1HJiv2Mm,2024-04-29T09:57:03.000Z,Video,https://www.instagram.com/p/C6V1HJiv2Mm/,Jl. Antasari pas disimpangan siradj salman,24 Jam,"#makanansmr, #makanansamarinda, #kulinersamarinda, #smrfoodies, #jalanjalanmakanenaksamarinda", kalian udah makan belum? kalau belum mending mampir ke warung ini aja warung legend yang buka 24 jam punya menu ayam kukus yang beda daripada warung biasanya sebelumnya kembali lagi ke jalan-jalan makan enak ya aku lagi ada di warung udah makan belum lokasinya ada pas disimpangan antara sarin dan sirat salman warung ini terkenal dengan ayam bebek rempahnya yang punya citarasa otentik dan dipuat dengan bahan bahan fres serta sambal yang enak banget gak salah sih mereka terus eksis sejak 2016 sampai saat ini nah di akhir bulan ini warung ini juga menyediakan menu baru tinggi protekin yaitu ayam yang di kukus di dalam alu nguniung foil ayam yang segar dan diungkap ini punya tekstur yang lembut banget gampang dipotek dan rasa yang ku pikir hambar ternyata gak sama sekali terasa sedikit asin dan yang bikin wah adalah bawangnya yang ikut di kukus bersama ayamnya ini nikmat banget apalagi dicampur dengan nasi uduk khas mereka ini lisarganya silahkan di screenshot langsung aja di sikat selamat mencoba dan sampai ketemu di video selanjutnya
"Sehari Bisa Ngejual Ratusan Bungkus ‼️
Katanya sambal dan hati disini itu serta cuminya enak sekali, tapi mimin gak sempat karna pas datang udah kehabisan, nasi campurnya aja menurut mimin udah enak banget next bakal nyobain paket lengkapnya ✨

Nasi Lorong Segiri 
📍 Gunung Lingai Gang Bina Baru 
🕐 11.00 - habis 
💰 start from 15 ribuan 

#makanansamarinda #kulinersamarinda #jajanansamarinda #smrfoodies #jalanjalanmaknenaksamarinda #makanansmr",21,1920,1080,https://scontent-iad3-2.cdninstagram.com/v/t51.29350-15/440291606_969465444850710_2800183861157352689_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QF9WMFf6kzdgodTXIpCqjh3iHNj2SHlgW8EFqm2ZmIAdjzO7_5zDsYciEPbDhkTMN8hfeu9YagSE6ditE42JtyR&_nc_ohc=oGFjOuzC-hkQ7kNvwEi-ZJ-&_nc_gid=GtE9gWHYMS7tuxZQXv4A1w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfIULQXg4pWHzAo1bKWWhDy_6tM0w9fa-VkvCxA6sbWV6A&oe=6830D400&_nc_sid=10d13b,3351739275312850802,https://www.instagram.com/jalanjalan.makanenak/,804,2332659232,jalanjalan.makanenak,C6DxRzUv2dy,2024-04-22T09:36:39.000Z,Video,https://www.instagram.com/p/C6DxRzUv2dy/,Gunung Lingai Gang Bina Baru,11.00 - habis,"#makanansamarinda, #kulinersamarinda, #jajanansamarinda, #smrfoodies, #jalanjalanmaknenaksamarinda, #makanansmr", sehari bisa menjual sampai ratusan bulkus pas nyampe ini tuh paket lautnya udah habis cuma sisa ayam aja sebelumnya kembali lagi ke jalan-jalan makan enak ya kali ini aku nyobain nasi lorong pasar segiri dinamai nasi lorong karena dulunya jualan di lorong pasar segiri dan sekarang cuma jualan di rumahan tapi selalu kehabisan ini aja aku pas datang lautnya cuma sisa ayam dan telur padahal menutrenak di sini itu ada hati ayam dan jumi serta sambalnya yang jualan banget tapi gak apa-apa makan nasi campur pakai kuat cumi dan ayam aja ini tuh udah enak banget lokasinya ada di gunung lingai pas digangbina baru begitu numur rumah warna biru belok kiri aja sampe ujung sampe numur rumah satu ini langsung aja di sikat selamat mencoba dan sampai ketemu di video selanjutnya
"Martabak Hitam Bejo Buka Lagi ‼️
Sempat vakum selama beberapa tahun akhirnya martabak ini buka kembali, terang bulan dengan ciri khas berwarna hitam ini merupakan terang bulan hitam pertama yang gak boleh kalian lewatkan serta martabak asinnya yang gak usah diragukan lagi ✨

@terbulhitam_bejo 
📍 Jl. Kadrioening perumahan pandan harum indah lurus aja sekitar 200 meter 
🕐 11.00 - 22.00 

#makanansmr #makanansamarinda #kulinersamarinda #terangbulansamarinda #smrfoodies #martabak #jalanjalanmakanenaksamarinda #terangbulanhitam",20,1920,1080,https://instagram.fvga2-5.fna.fbcdn.net/v/t51.29350-15/440471450_1120117225964853_3679000409774636998_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=instagram.fvga2-5.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QF5Y4H72nRWhj6Ay2_it5aTClbkdQkg-j93G2tvh1b3Q_-yxJHXB9duIdJn8mowruLFa_XZNSJpfh_txSpKGgWG&_nc_ohc=_FgMRuXJcUcQ7kNvwHBgIi7&_nc_gid=L0wunDKQnlVF7jWinpWdSQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfLfwDocVGOY2WRIoGSYbI7knvHf5mOWyoKSwgq7gCE8mA&oe=6830C906&_nc_sid=10d13b,3352509977825381928,https://www.instagram.com/jalanjalan.makanenak/,525,2332659232,jalanjalan.makanenak,C6Ggg_-PA4o,2024-04-23T11:09:19.000Z,Video,https://www.instagram.com/p/C6Ggg_-PA4o/,Jl. Kadrioening perumahan pandan harum indah lurus aja sekitar 200 meter,11.00 - 22.00,"#makanansmr, #makanansamarinda, #kulinersamarinda, #terangbulansamarinda, #smrfoodies, #martabak, #jalanjalanmakanenaksamarinda, #terangbulanhitam"," Martabak hitam pertama di Samarinda ini akhirnya buka kembali, dulunya perlu kasih di eksperman sampingnya Starbucks dan sekarang sudah pindah ke tempat yang baru. Sebelumnya, kembali lagi ke Jalan Jangan, makan enak. Ya aku lagi ada di Martabak Hitam Bejo, terang bulan yang punya ciri khas berwarna hitam ini sudah jualan sejak 2015 dan baru buka kembali 2 hari yang lalu. Kita udah atang agak kaget karena cuma nampak rombongnya aja, ternyata proses masaknya itu di dalam rumah, jadi kalau ke sini kalian bisa panggil aja abangnya. Aku suka banget dengan tekstur Martabaknya yang tebal dengan isian yang lumer di dalam, terus porsinya juga banyak jadi cukup banget buat sharing bareng teman-teman. Terus ada juga Martabak Asin, campuran tenglur daun bawang dan daging kari khas banjar, menjadikan Martabak ini salah satu favorit kami sejak Jaman Korea di Unmol, Samarinda. Lokasinya ada di Jalan Kadrioning, Perumahan pandan Harupinda, begitu masuk perumahan lurus aja sampai ketemu rombong Martabak Bejo. Mereka juga akan order di GoFood dan GraveFood, jadi langsung aja di Sikat selamat mencoba, dan sampai ketemu di video selanjutnya."
"Toko kosmetik super lengkap dan termurah di samarinda ada di @syiharshop.kosmetik tersedia mulai dari kosmetik skincare hair care sampai body care yang terjangkau bahkan cukup beli 3 aja udah dapat harga grosiran, mereka juga open resseler dan agen loh ✨

@syiharshop.kosmetik 
📍 Jl. Antasari, di Nusa Indah Gang 3 
🕐 09.00 - 22.00 

#kosmetiksamarinda #kosmetiksamarindamurah #skincaresamarinda #skincaresamarindamurah #bodycaresamarinda #makeupsamarinda",11,1920,1080,https://scontent-waw2-1.cdninstagram.com/v/t51.29350-15/441185103_2407303486144063_6106021144958423848_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-waw2-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QHENTPffYQhTWfasEr_eBSIVj8Ybrv-gEL9UncKTncW4zRdbNTpdG2DdqQFR60oEko&_nc_ohc=gbJQmCnzbh4Q7kNvwGMD570&_nc_gid=39wMzLdAufNg5ae7s6asCw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfKwzC2JYaaP8PGc3VOE5Qh-hsCZ0P6uXnCa-UlGdTwCTA&oe=6830BDAD&_nc_sid=10d13b,3358306466753567279,https://www.instagram.com/jalanjalan.makanenak/,2538,2332659232,jalanjalan.makanenak,C6bGfA9vlov,2024-05-01T11:04:42.000Z,Video,https://www.instagram.com/p/C6bGfA9vlov/,"Jl. Antasari, di Nusa Indah Gang 3",09.00 - 22.00,"#kosmetiksamarinda, #kosmetiksamarindamurah, #skincaresamarinda, #skincaresamarindamurah, #bodycaresamarinda, #makeupsamarinda",
Ada apaan tuh ?,0,1920,1080,https://scontent-hou1-1.cdninstagram.com/v/t51.29350-15/440805461_1139685983898279_7309576304313924295_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QG4Lo0hD_rDPRuBSpDBlYvRACRFcVye8L5rGvrt15rw6qcmTMI_DVovPwef0-snUKMKYnPj6XTluMLjfjSX3b9m&_nc_ohc=lfqcoeKYwlAQ7kNvwHNkvWJ&_nc_gid=5e_jYumq1RXe1avk3rp5FQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfIx5rW9UeaYtKPOPI5MnsQtv_RkeExcJhv3WXJV_JhNqA&oe=6830D3D0&_nc_sid=10d13b,3355858261742848031,https://www.instagram.com/jalanjalan.makanenak/,70,2332659232,jalanjalan.makanenak,C6SZ08Xvggf,2024-04-28T01:59:12.000Z,Video,https://www.instagram.com/p/C6SZ08Xvggf/,,,," This has been subtle. He's getting at you. I'm so proud of you guys, you tried your"
"Nyore asik di citra niga dengan dessert drink enak dari @dreamydessert.id ‼️
Aku dikirimin 8 varian rasa yang seger2 banget, ini tu paling enak dinikmatin pas lagi dingin2nya.
Dibuat dengan bahan premium dan fresh menjadikan salah satu dessert wajib yang bisa kalian coba di samarinda ✨

@dreamydessert.id 
📍 Order Online 
💰 25.000 

#makanansmr #dessertsamarinda #minumansamarinda #smrfoodies #kulinersamarinda #makanansamarinda #jajanansamarinda #jalanjalanmakanenaksamarinda",0,1920,1080,https://scontent-man2-1.cdninstagram.com/v/t51.29350-15/440835016_451360500605517_8694270431683695583_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-man2-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QH3ZxmUEgmTjTmS2Uivap6pHRSjclW5buXVYMhHyG-X13dkTtZ7Ir0EqkrENyrT8lw&_nc_ohc=FbchIzaXB9wQ7kNvwHd8na9&_nc_gid=8boQslOFlKv2r0rg9882yw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfK6Hgxs6slJkfLupI57NXC3RTFSiAU1hADtVgxDg4Cedg&oe=6830BA69&_nc_sid=10d13b,3355994884065371265,https://www.instagram.com/jalanjalan.makanenak/,217,2332659232,jalanjalan.makanenak,C6S45D0vqSB,2024-04-28T06:32:15.000Z,Video,https://www.instagram.com/p/C6S45D0vqSB/,Order Online,,"#makanansmr, #dessertsamarinda, #minumansamarinda, #smrfoodies, #kulinersamarinda, #makanansamarinda, #jajanansamarinda, #jalanjalanmakanenaksamarinda"," Malio Poro nya sama Rinda akhirnya jadi juga, nyori disini itu asik banget, tempatnya makin estetik Apalagi ditemani dessert drink enak dari Dreamy Dessert Sebelumnya, kembali lagi ke Jalan Jalan, makan enak Ya kali ini aku lagi santai sore di Citra Niaga, tempatnya semakin keren dengan berbagai ornament-ornamen unik Ditemani dessert berbagai rasa dari Dreamy Dessert Ini tuh homemade sago, aku dikirimin 8 varian rasa yang seger banget Apalagi dimakan pas lagi dingin-dinginnya Dimulai dari strawberry, leci dan avocado creamy sago Ini tuh menggunakan buah asli yang dicampur gel dan lainnya dengan creamy sauce yang memanjakan lidah Terus, mapo retaku ada creamy koffie jelly yang pahit dan manisnya itu berasa Ada juga coklat sago dengan rasa coklat yang pas Serta creamy mango dengan bahan yang fresh dan premium Terakhir ada creamy purple, buku pandan dan melon sago Dengan isian yang variatif, banyak dan bikin nage banget Semua varian ini harganya cuma 25.000 rupiah Jadi langsung aja di sikat, selamat mencoba dan sampai ketemu di video selanjutnya"
"Makan seafood enak dari @mercusuar.seafood ✨
Ada banyak banget varian seafood segar disini yang bisa kalian coba, tempatnya juga nyaman ada ruangan indoor dan outdoor yang luass ✨

@mercusuar.seafood 
📍 kultur+ Alaya 

#seafoodsamarinda #makanansmr #makanansamarinda #kulinersamarinda #smrfoodies #jajanansamarinda #foodsamarinda #jalanjalanmakanenaksamarinda",2,1920,1080,https://instagram.fcps3-1.fna.fbcdn.net/v/t51.29350-15/447197001_1490525888517694_1865057136343872816_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=instagram.fcps3-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QGu3GBt5VMkzEngOdKkqEy0HL-u8v-zVq8seWNVrES_ICWjGfkbIu4zqTZtrJQ1WU6FvFdals2x0t4Gy8dxaQCm&_nc_ohc=xUtzBjjS1uoQ7kNvwHHZoDV&_nc_gid=NoJNJ0g_j-JVHDm2Ov0Sjw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfJqr2gNZ_QhoK8FM5R8_m9MoVuhi08KMoWAJno5BMSC-Q&oe=6830C523&_nc_sid=10d13b,3382913695972434019,https://www.instagram.com/jalanjalan.makanenak/,108,2332659232,jalanjalan.makanenak,C7yhhVCPaBj,2024-06-04T09:54:43.000Z,Video,https://www.instagram.com/p/C7yhhVCPaBj/,kultur+ Alaya,,"#seafoodsamarinda, #makanansmr, #makanansamarinda, #kulinersamarinda, #smrfoodies, #jajanansamarinda, #foodsamarinda, #jalanjalanmakanenaksamarinda"," Music In this night of starry sky My baby told me with a sigh Same words that came across as a doubt I reassured that every day My love is strong and gently plays In your heart it's shown I can't live without Every mountain, every sea Can never stray, you're burdened with me"
"Ada yang udah pernah nyoba ⁉️
Tadinya kirain rasanya bakal nano nano gitu loh makan indomie pakai gado gado, ternyata enak kok, enak banget malahan, tapi ini porsi buat satu orang kebanyakan banget sih jujur 😅✨

Gado Gado Indomie 
📍 bikin sendiri, beli gado gado di Gatot Subroto Samarinda 

#makanansmr #makanansamarinda #gadogadomie #gadogado #kulinersamarinda #smrfoodies #jalanjalanmakanenaksamarinda",9,1920,1080,https://instagram.fscl20-1.fna.fbcdn.net/v/t51.29350-15/441489256_759265436312097_2443752076978847839_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=instagram.fscl20-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QFOHXLP8bg1ZVcQRNQ5-uBceoI2WLjng_dnOq96G4X67WFBWYwTmhmoFDzYyNghPEw&_nc_ohc=QxZdcYrbfmYQ7kNvwFmrYMN&_nc_gid=XySpJhS_LaSHOc4GGS9ySQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfIAMn98bAmfSpoTnOHI6oD0txvVnuGrUsBEkVsvryAFgg&oe=6830C930&_nc_sid=10d13b,3360285993348120198,https://www.instagram.com/jalanjalan.makanenak/,345,2332659232,jalanjalan.makanenak,C6iIk6xPD6G,2024-05-04T04:37:56.000Z,Video,https://www.instagram.com/p/C6iIk6xPD6G/,"bikin sendiri, beli gado gado di Gatot Subroto Samarinda",,"#makanansmr, #makanansamarinda, #gadogadomie, #gadogado, #kulinersamarinda, #smrfoodies, #jalanjalanmakanenaksamarinda"," makan gadu-gadu pakai cingur mungkin udah biasa pakai telur itu juga udah biasa gimana kalo makan gadu-gadu pakai Indomie? sebelumnya kembali lagi ke jalan-jalan makan enak ya jadi kemarin aku giler setelah ngeliat dari storitisa itu loh si admin kadang lesem yang pudis kadang makter yaitu mencampurkan tahu tek-tek dengan Indomie dan karena si yang aring gak ada tek-tek jadi aku mau tussin buat pakai gadu-gaduk aku beli gadu-gadunya di Gatot Subroto pas di sampingnya Melodi harganya cuma 13 ribu dan porsinya juga cukup banyak setelah beli gadu-gadu dilanjut dengan beli Indomie jangan lupa Indomie nya dimasak lulu dicampur dengan bumu-bumbunya setelah itu diaduk bareng bumu gadu-gadu biar makin mantep kita tambahkan sambal cakalang dari Mr. Crispy ini sambal premium dengan packaging yang unik satu tempat gini beratnya 120 gram dengan harga cuma 28 ribuan untuk rasa jujur aku kaget banget tadinya aku pikir bakal aneh ternyata ini enak banget loh bumbu dari Indomie dengan guri dari bumbu kacang itu bikin rasanya jadi ngeblend banget manis, asin, tapi enak apalagi ditambah sambal dari Mr. Crispy ya kalau kalian mau coba langsung aja cari gadu-gadu terdekat selamat mencoba dan sampai ketemu di video selanjutnya"
"Bakso tetelan mantep nih ‼️
Beberapa hari yang lalu diinfoin followers kalau bakso yang depan samsat sempaja udah pindah kesini, dan pertama kali nyoba ternyata baksonya enak sekali ✨

Bakso Sinar Malang (Bejo)
📍 ringroad 3 yang dekat bengkuring
💰 tertera di video 

#baksosamarinda #makanansmr #makanansamarinda #kulinersamarinda #jajanansamarinda #jalnjalanmakanenaksamarinda #smrfoodies",102,1920,1080,https://scontent-ord5-3.cdninstagram.com/v/t51.29350-15/440647958_388234517519316_5099077766215953628_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QE6aqmGz6GENT8lMrWcyXDR8NuvMGN_sYmuKRzaL7aaY_XpGkeGYqtZlBRwM-FB5XLNuf8uKqDVA2kWMZ6pNl8Y&_nc_ohc=b93njiexL8EQ7kNvwGswKa1&_nc_gid=b9kFJ2MiNgjMERyVWxBM-g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfLiEUvGQOVonfbVcUOTDVUrRZ6Sc552H66vxV4Ia-SpWQ&oe=6830E876&_nc_sid=10d13b,3354607230153192083,https://www.instagram.com/jalanjalan.makanenak/,2483,2332659232,jalanjalan.makanenak,C6N9YCaPPKT,2024-04-26T08:35:02.000Z,Video,https://www.instagram.com/p/C6N9YCaPPKT/,ringroad 3 yang dekat bengkuring,,"#baksosamarinda, #makanansmr, #makanansamarinda, #kulinersamarinda, #jajanansamarinda, #jalnjalanmakanenaksamarinda, #smrfoodies"," Baksu dengan tetelan super banyak, dagingnya tebel dan baru pindah dari depan samsat sempaja. Sebelumnya, kembali lagi ke Jalan-Jalan, makan enak. Ya aku lagi ada di Bakso dan Mi Ayam Sinar Malang, lokasinya ada di Jalan Ringgut 3 yang di dekat sempaja. Posisinya ada di gunung pertama setelah masuk Jalan Ringgut. Baksa satu ini punya kuah yang enak dengan daging yang full banget. Terus juga tetelan super banyak dan yang unik nih, mereka punya kecap manis yang beda daripada Bakso biasanya. Ini aku pesan porsi jumbo, udah dapet Mi Creepy tetelan Bakso kecil dan Bakso besar bener-bener banyak banget buat satu orang. Mereka juga punya S-Campur dan S-O-N dengan harga yang cukup terjangkau. Ini list harganya, silakan di screenshot, langsung aja di sikat, selamat mencoba dan sampai ketemu di video selanjutnya."
"Sebelum trend rumah makan bebek gan*a hadir, bebek mercon anto sudah hadir dengan menu orisinilnya sendiri. Ingat banget sekitar 4 tahun lalu makan disini mereka masih berwujud warung tenda super sederhana di lokasi yang sama.
💰: bebek mercon 23.000
📍: Bebek Mercon Anto, Jalan Gunung Merapi, Samarinda
⏰: Open 24 Hours
Video ini juga menampilkan rekan-rekan yang di tag/collaborate
#smrfoodies #makanterussamarinda #ceritainkulinerwithaldisafd",16,1333,750,https://instagram.fkul7-2.fna.fbcdn.net/v/t51.29350-15/435594540_441749214981973_5076030198205118200_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fkul7-2.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QEirG_xi_ldk7YmXkRfT16atpOjduzDTPMYlgfrhpXRuSWiGzgXl_rzdSCQl8pvJw1HJIJ_yEGjUNbhH6TxUsw4&_nc_ohc=yS47_DwxYYAQ7kNvwHPanzk&_nc_gid=6tJsAsign84iVObr0SLXag&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfIcz77hImvTkFUF4lvzuw0_GaDzcwXf_1yed5C8hzwyEA&oe=6830E111&_nc_sid=10d13b,3341722991771095851,https://www.instagram.com/jalanjalan.makanenak/,464,593224029,aldisafd,C5gL1sWRZMr,2024-04-08T14:01:35.000Z,Video,https://www.instagram.com/p/C5gL1sWRZMr/,": Bebek Mercon Anto, Jalan Gunung Merapi, Samarinda",,"#smrfoodies, #makanterussamarinda, #ceritainkulinerwithaldisafd"," Tempat makan yang satu ini sudah hadir dari tahun 2008. Sebagai orang yang secara tidak sengaja mengamati industri kuliner di kota ini, membangun usaha kuliner selama itu dan tetap bertumbuh adalah sesuatu yang tidak semua bisa lakukan. Tempat ini berawal dari tendaan dipinggir jalan dan sekarang memiliki tempat yang jauh lebih nyaman dan tentunya tetap di gemari. Bisa dilihat dari ramainya antrean ojek online dan muda-mudi yang non-krong di sini. Menu andalannya adalah bebek mercon yang bahkan disematkan sebagai nama warungnya. Tapi tenang bebeknya ini tidak semenakutkan namanya kok rasanya seru manis dan juga guri. Pedas ya mungkin cuma sedikit. Ini lokasinya sudah pernah kesini."
